Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Sequence)	Level (Unit)	Level (Module)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Action	Action	Input	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	Condition Name	Condition Type	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (Original Problem Name)	CF (oli:activityGuid)	CF (oli:highStakes)	CF (oli:purpose)	CF (oli:resourceType)	CF (step_id)	CF (tool_event_time)	CF (tutor_event_time)
23141	All Data	84d73099ba6074fbd9c20ed0fec64ec9	Stu_37f7c463d4e05715399741219ad5b88a	bebd4ef90a0001dc7cd1a340351a1f0a	7/21/18 21:44	America/New_York	5.25	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/21/18 21:27	submit_btn6 ButtonPressed	1	1	CORRECT	ans_table_c6																								UpdateTextField		(~p & q) | (~p & ~q)		Good move				none	none	Single-KC		KC343		Carnegie Mellon University	csdmpf18						-1	2018-07-21 21:44:16.75 UTC	2018-07-21 21:44:16.90 UTC
23142	All Data	0c8367498c17b3e4c309e07007b7f13a	Stu_37f7c463d4e05715399741219ad5b88a	bebd4ef90a0001dc7cd1a340351a1f0a	7/21/18 21:44	America/New_York	5.25	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/21/18 21:27					group7																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-21 21:44:16.88 UTC	
23143	All Data	449d1c8be2c4da0b29d5eae4d15cfd2f	Stu_37f7c463d4e05715399741219ad5b88a	bebd4ef90a0001dc7cd1a340351a1f0a	7/21/18 21:44	America/New_York	5.25	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/21/18 21:27					ans_table_c6																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-21 21:44:16.87 UTC	
23144	All Data	07e5014d0e755001013401fdfc6430c5	Stu_37f7c463d4e05715399741219ad5b88a	bebd4ef90a0001dc7cd1a340351a1f0a	7/21/18 21:44	America/New_York	6	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/21/18 21:27	done ButtonPressed	7	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC204		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-21 21:44:22.648 UTC	2018-07-21 21:44:22.661 UTC
23145	All Data	57a7ee8215ed194c004bcd19e72daa4c	Stu_37f7c463d4e05715399741219ad5b88a	bebd4ef90a0001dc7cd1a340351a1f0a	7/21/18 21:44	America/New_York	17	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/21/18 21:27	undefined undefined	1	0	HINT	hint	hintBtn																							ButtonPressed	PreviousFocus	hint request		"Try applying distributivity to the subexpression<p style=""margin: 0;"">~p & q | ~p & ~q</p>"		1	4	none	none	Single-KC		KC76		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-21 21:44:39.890 UTC	2018-07-21 21:44:39.897 UTC
23146	All Data	7c4756447d3f188a3d3c8465bd625ca9	Stu_37f7c463d4e05715399741219ad5b88a	bebd4ef90a0001dc7cd1a340351a1f0a	7/21/18 21:44	America/New_York	0.5	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/21/18 21:27	undefined undefined	2	0	HINT	nextButton																								ButtonPressed		hint request		"After replacing the subexpression in your last answer you should obtain <p style=""margin: 0;"">(~p & ~q | ~p) & (~p & ~q | q)</p>"		3	4	none	none	Single-KC		KC76		Carnegie Mellon University	csdmpf18							2018-07-21 21:44:40.921 UTC	2018-07-21 21:44:40.922 UTC
23147	All Data	f66303cc97da1352ab1f8c997f3d4d65	Stu_37f7c463d4e05715399741219ad5b88a	bebd4ef90a0001dc7cd1a340351a1f0a	7/21/18 21:44	America/New_York	0.5	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/21/18 21:27	undefined undefined	3	0	HINT	nextButton																								ButtonPressed		hint request		"The application of distributivity to the subexpression<p style=""margin: 0;"">~p & q | ~p & ~q</p> should result in <p style=""margin: 0;"">(~p & ~q | ~p) & (~p & ~q | q)</p>"		2	4	none	none	Single-KC		KC76		Carnegie Mellon University	csdmpf18							2018-07-21 21:44:40.746 UTC	2018-07-21 21:44:40.747 UTC
23148	All Data	c8494f2c7177ab86ea4099c8e5632e0a	Stu_37f7c463d4e05715399741219ad5b88a	bebd4ef90a0001dc7cd1a340351a1f0a	7/21/18 21:44	America/New_York	1	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/21/18 21:27	undefined undefined	4	1	HINT	nextButton																								ButtonPressed		hint request		The final answer contains a total of 0 logical operators (exempting negation).		4	4	none	none	Single-KC		KC76		Carnegie Mellon University	csdmpf18							2018-07-21 21:44:41.121 UTC	2018-07-21 21:44:41.122 UTC
23149	All Data	02410bffdea20fd206b5d8f8b09a2dbf	Stu_37f7c463d4e05715399741219ad5b88a	bebd4ef90a0001dc7cd1a340351a1f0a	7/21/18 21:45	America/New_York	2	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	2	7/21/18 21:45	done ButtonPressed	1	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC204		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-21 21:45:08.706 UTC	2018-07-21 21:45:08.718 UTC
23150	All Data	a69099e35a4e6990c98e43c70103143a	Stu_37f7c463d4e05715399741219ad5b88a	bebd4ef90a0001dc7cd1a340351a1f0a	7/21/18 21:45	America/New_York	2	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	2	7/21/18 21:45	done ButtonPressed	2	1	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC204		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-21 21:45:08.860 UTC	2018-07-21 21:45:08.870 UTC
23151	All Data	a7149330c61f69aa23b7cd757cda71a0	Stu_37f7c463d4e05715399741219ad5b88a	bebd4ef90a0001dc7cd1a340351a1f0a	7/21/18 22:02	America/New_York	.	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/21/18 21:45	submit_btn1 ButtonPressed	1	0	INCORRECT	ans_table_c1																								UpdateTextField		p |		"First syntax error found with highlighting and bold <b style=""background-color: #FFFF00"">character</b>: <br></br>p |  <b style=""background-color: #FFFF00"">_</b>"				none	none	Single-KC		KC8		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-21 22:02:08.45 UTC	2018-07-21 22:02:08.73 UTC
23152	All Data	ae25fc934bd91b9eefbe433aa3ce1da5	Stu_37f7c463d4e05715399741219ad5b88a	bebd4ef90a0001dc7cd1a340351a1f0a	7/21/18 22:02	America/New_York	0.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/21/18 21:45	submit_btn1 ButtonPressed	2	1	CORRECT	ans_table_c1																								UpdateTextField		p | q		Good move				none	none	Single-KC		KC8		Carnegie Mellon University	csdmpf18						-1	2018-07-21 22:02:09.942 UTC	2018-07-21 22:02:09.962 UTC
23153	All Data	cd1b814969d78f9e52551e3209d09875	Stu_37f7c463d4e05715399741219ad5b88a	bebd4ef90a0001dc7cd1a340351a1f0a	7/21/18 22:02	America/New_York	0.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/21/18 21:45					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-21 22:02:09.961 UTC	
23154	All Data	ed5bd74fe555a32142b63e326281a2fe	Stu_37f7c463d4e05715399741219ad5b88a	bebd4ef90a0001dc7cd1a340351a1f0a	7/21/18 22:02	America/New_York	0.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/21/18 21:45					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-21 22:02:09.958 UTC	
23155	All Data	4d6a628b753c17bcf12a659d57236e43	Stu_37f7c463d4e05715399741219ad5b88a	bebd4ef90a0001dc7cd1a340351a1f0a	7/21/18 22:02	America/New_York	1	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/21/18 21:45	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC9		Carnegie Mellon University	csdmpf18						-1	2018-07-21 22:02:10.5 UTC	2018-07-21 22:02:10.13 UTC
23572	All Data	2c517c0c7ab1adf0acc4fec64febe7e3	Stu_3d02e037dd8c8a195807cadfb8d308d8	a9598dc60a0001dc110333f00a9db808	7/17/18 19:00	America/Los_Angeles	33.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/17/18 18:38	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		~(p & q) & (~p | q)		Good move				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						-1	2018-07-17 19:00:09.750 UTC	2018-07-17 19:00:09.786 UTC
23573	All Data	c0ed5b8da6ffe4fc97c310f2ad8c34f1	Stu_3d02e037dd8c8a195807cadfb8d308d8	a9598dc60a0001dc110333f00a9db808	7/17/18 19:00	America/Los_Angeles	33.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/17/18 18:38					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-17 19:00:09.777 UTC	
23574	All Data	88b26fb3eafe80897bec4aa3703b46d2	Stu_3d02e037dd8c8a195807cadfb8d308d8	a9598dc60a0001dc110333f00a9db808	7/17/18 19:00	America/Los_Angeles	33.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/17/18 18:38					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-17 19:00:09.780 UTC	
23575	All Data	e8d8c8cea971c5d35fc5767974087412	Stu_3d02e037dd8c8a195807cadfb8d308d8	a9598dc60a0001dc110333f00a9db808	7/17/18 19:02	America/Los_Angeles	140	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/17/18 18:38	submit_btn2 ButtonPressed	1	1	CORRECT	ans_table_c2																								UpdateTextField		~p		Good move				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						-1	2018-07-17 19:02:29.975 UTC	2018-07-17 19:02:30.42 UTC
23576	All Data	b9ff59bba78ac96bd7db805584a2c321	Stu_3d02e037dd8c8a195807cadfb8d308d8	a9598dc60a0001dc110333f00a9db808	7/17/18 19:02	America/Los_Angeles	0.5	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/17/18 18:38					group3																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-17 19:02:30.31 UTC	
23577	All Data	1a0b3e8cf07f4d0862583a6bbc04578b	Stu_3d02e037dd8c8a195807cadfb8d308d8	a9598dc60a0001dc110333f00a9db808	7/17/18 19:02	America/Los_Angeles	0.5	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/17/18 18:38					ans_table_c2																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-17 19:02:30.26 UTC	
23578	All Data	bc60e7eaca3a1c9e2a29f704b0c5807d	Stu_3d02e037dd8c8a195807cadfb8d308d8	a9598dc60a0001dc110333f00a9db808	7/17/18 19:02	America/Los_Angeles	1	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/17/18 18:38	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC204		Carnegie Mellon University	csdmpf18						-1	2018-07-17 19:02:31.304 UTC	2018-07-17 19:02:31.318 UTC
23579	All Data	1141dc6b7db5e89282f5a5d6eb425658	Stu_3d02e037dd8c8a195807cadfb8d308d8	a9598dc60a0001dc110333f00a9db808	7/17/18 19:04	America/Los_Angeles	146	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/17/18 18:38	submit_btn1 ButtonPressed	1	0	INCORRECT	ans_table_c1																								UpdateTextField		p&(p|q)		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is false</li><li>q is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC8		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-17 19:04:57.76 UTC	2018-07-17 19:04:57.131 UTC
23580	All Data	1e4adddafff72aec87faf11de403a9b5	Stu_3d02e037dd8c8a195807cadfb8d308d8	a9598dc60a0001dc110333f00a9db808	7/17/18 19:06	America/Los_Angeles	36.667	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/17/18 18:38	submit_btn1 ButtonPressed	2	1	CORRECT	ans_table_c1																								UpdateTextField		p|q		Good move				none	none	Single-KC		KC8		Carnegie Mellon University	csdmpf18						-1	2018-07-17 19:06:47.17 UTC	2018-07-17 19:06:47.83 UTC
23581	All Data	8000ba108c81a165ae286c6af56dd269	Stu_3d02e037dd8c8a195807cadfb8d308d8	a9598dc60a0001dc110333f00a9db808	7/17/18 19:06	America/Los_Angeles	36.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/17/18 18:38					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-17 19:06:47.73 UTC	
23582	All Data	d4c249febafbf1d07125516047e772f6	Stu_3d02e037dd8c8a195807cadfb8d308d8	a9598dc60a0001dc110333f00a9db808	7/17/18 19:06	America/Los_Angeles	36.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/17/18 18:38					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-17 19:06:47.69 UTC	
23583	All Data	07c2acf562edb33aee056940d0e92f98	Stu_3d02e037dd8c8a195807cadfb8d308d8	a9598dc60a0001dc110333f00a9db808	7/17/18 19:06	America/Los_Angeles	1	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/17/18 18:38	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC9		Carnegie Mellon University	csdmpf18						-1	2018-07-17 19:06:48.600 UTC	2018-07-17 19:06:48.625 UTC
24146	All Data	23f1b56e40af5f6b0f8a6e2eb7f712ea	Stu_41dc444feb57f8f7a82ce85816477bc9	b09c6e0e0a0001dc6adfd08d5a376436	7/19/18 5:02	Asia/Shanghai	342	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/19/18 3:38	submit_btn1 ButtonPressed	1	0	INCORRECT	ans_table_c1																								UpdateTextField		(~q|(~p&q))&(q|~q)		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>q is false</li><li>p is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-19 05:02:29.988 UTC	2018-07-19 05:02:30.40 UTC
24147	All Data	107d9f0b2131d08898b61f720e37313d	Stu_41dc444feb57f8f7a82ce85816477bc9	b09c6e0e0a0001dc6adfd08d5a376436	7/19/18 5:04	Asia/Shanghai	47.667	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/19/18 3:38	submit_btn1 ButtonPressed	2	1	CORRECT	ans_table_c1																								UpdateTextField		~p|(~q&q)&(q|~q)		Good move				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						-1	2018-07-19 05:04:52.238 UTC	2018-07-19 05:04:52.265 UTC
24148	All Data	c574fe162bb10e48a7774ae5f9af4b05	Stu_41dc444feb57f8f7a82ce85816477bc9	b09c6e0e0a0001dc6adfd08d5a376436	7/19/18 5:04	Asia/Shanghai	47.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/19/18 3:38					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-19 05:04:52.260 UTC	
24149	All Data	4883fde8e5c4956bbf4e9034cd8c8699	Stu_41dc444feb57f8f7a82ce85816477bc9	b09c6e0e0a0001dc6adfd08d5a376436	7/19/18 5:04	Asia/Shanghai	47.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/19/18 3:38					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-19 05:04:52.258 UTC	
24150	All Data	5293cdd1be78d618fa59c584a907defc	Stu_41dc444feb57f8f7a82ce85816477bc9	b09c6e0e0a0001dc6adfd08d5a376436	7/19/18 5:05	Asia/Shanghai	48	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/19/18 3:38	done ButtonPressed	1	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC204		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-19 05:05:40.321 UTC	2018-07-19 05:05:40.343 UTC
24151	All Data	d5986a728c358884a739ce6f0e634684	Stu_41dc444feb57f8f7a82ce85816477bc9	b09c6e0e0a0001dc6adfd08d5a376436	7/19/18 5:06	Asia/Shanghai	13.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/19/18 3:38	submit_btn2 ButtonPressed	1	1	CORRECT	ans_table_c2																								UpdateTextField		~p|(~q&q)		Good move				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						-1	2018-07-19 05:06:20.980 UTC	2018-07-19 05:06:20.998 UTC
24152	All Data	b2ea676280f3d3931893275d07c13754	Stu_41dc444feb57f8f7a82ce85816477bc9	b09c6e0e0a0001dc6adfd08d5a376436	7/19/18 5:06	Asia/Shanghai	13.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/19/18 3:38					group3																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-19 05:06:20.993 UTC	
24153	All Data	79c888c42fc072662f509508fcf4a322	Stu_41dc444feb57f8f7a82ce85816477bc9	b09c6e0e0a0001dc6adfd08d5a376436	7/19/18 5:06	Asia/Shanghai	13.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/19/18 3:38					ans_table_c2																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-19 05:06:20.993 UTC	
24154	All Data	b0277c17b2cc85b3afe21e52e56eb879	Stu_41dc444feb57f8f7a82ce85816477bc9	b09c6e0e0a0001dc6adfd08d5a376436	7/19/18 5:06	Asia/Shanghai	3	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/19/18 3:38	done ButtonPressed	2	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC204		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-19 05:06:23.157 UTC	2018-07-19 05:06:23.171 UTC
24155	All Data	b8eada97b7b10dab6df52a1c9bd772fc	Stu_41dc444feb57f8f7a82ce85816477bc9	b09c6e0e0a0001dc6adfd08d5a376436	7/19/18 5:06	Asia/Shanghai	7.5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/19/18 3:38	submit_btn3 ButtonPressed	2	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC132		Carnegie Mellon University	csdmpf18						"[submit_btn3,ButtonPressed]"	2018-07-19 05:06:38.367 UTC	2018-07-19 05:06:38.397 UTC
24156	All Data	9999ad847c312f7d7e6226f88ba0828e	Stu_41dc444feb57f8f7a82ce85816477bc9	b09c6e0e0a0001dc6adfd08d5a376436	7/19/18 5:06	Asia/Shanghai	7.5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/19/18 3:38	submit_btn3 ButtonPressed	1	0	INCORRECT	ans_table_c3																								UpdateTextField		~(p & q) & (~p | q)		Your input adds more steps than necessary to the simplification process. Find a more efficient simplification.				none	none	Single-KC		KC132		Carnegie Mellon University	csdmpf18						"[submit_btn3,ButtonPressed]"	2018-07-19 05:06:38.285 UTC	2018-07-19 05:06:38.316 UTC
24157	All Data	1dd0f4f473187b1ec9f901bab180bc5a	Stu_41dc444feb57f8f7a82ce85816477bc9	b09c6e0e0a0001dc6adfd08d5a376436	7/19/18 5:07	Asia/Shanghai	18	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/19/18 3:38	submit_btn3 ButtonPressed	3	1	CORRECT	ans_table_c3																								UpdateTextField		~p		Good move				none	none	Single-KC		KC132		Carnegie Mellon University	csdmpf18						-1	2018-07-19 05:07:32.828 UTC	2018-07-19 05:07:32.850 UTC
